scenario_id,method,acc_n_success,acc_x_bias_m,acc_y_bias_m,acc_z_bias_m,acc_x_mae_m,acc_y_mae_m,acc_z_mae_m,acc_x_rmse_m,acc_y_rmse_m,acc_z_rmse_m,acc_x_std_m,acc_y_std_m,acc_z_std_m,acc_horizontal_mae_m,acc_horizontal_rmse_m,acc_horizontal_p50_m,acc_horizontal_p68_m,acc_horizontal_p90_m,acc_horizontal_p95_m,acc_horizontal_p99_m,acc_horizontal_max_m,acc_cep50_m,acc_cep95_m,acc_vertical_mae_m,acc_vertical_rmse_m,acc_vertical_p50_m,acc_vertical_p68_m,acc_vertical_p90_m,acc_vertical_p95_m,acc_vertical_p99_m,acc_vertical_max_m,acc_error_3d_mae_m,acc_error_3d_rmse_m,acc_error_3d_std_m,acc_error_3d_p50_m,acc_error_3d_p68_m,acc_error_3d_p75_m,acc_error_3d_p90_m,acc_error_3d_p95_m,acc_error_3d_p99_m,acc_error_3d_max_m,acc_sep50_m,acc_sep95_m,acc_error_ellipsoid_volume_m3
scenario-000022,UWB_DS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000023,UWB_DS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000024,TDOA,100,2020.4634359831505,3403.6079430420136,44778.74220770298,6334.921474187552,6493.468993686909,91267.022331295,15063.09039482485,15194.576472664327,333262.26962903974,14926.969543297118,14808.464037627455,330240.2225722887,9614.832910987048,21395.603436835074,19.287510199656047,4268.7351834454075,33922.63701742712,42514.12723066113,84235.91417103646,99230.59352071056,19.287510199656047,42514.12723066113,91267.022331295,333262.26962903974,24.338188722320737,39520.29595570184,106995.40037961047,213560.85536575678,1529572.887098147,2251323.242552689,93823.02537778206,333948.3675730802,320497.663195358,34.72953692897387,43527.82783174013,49365.62193099274,110594.2447998486,237748.72459521133,1529572.9005897266,2251323.2723913183,34.72953692897387,237748.72459521133,208245785352220.5
scenario-000025,TDOA,100,2020.4634359831505,3403.6079430420136,44778.74220770298,6334.921474187552,6493.468993686909,91267.022331295,15063.09039482485,15194.576472664327,333262.26962903974,14926.969543297118,14808.464037627455,330240.2225722887,9614.832910987048,21395.603436835074,19.287510199656047,4268.7351834454075,33922.63701742712,42514.12723066113,84235.91417103646,99230.59352071056,19.287510199656047,42514.12723066113,91267.022331295,333262.26962903974,24.338188722320737,39520.29595570184,106995.40037961047,213560.85536575678,1529572.887098147,2251323.242552689,93823.02537778206,333948.3675730802,320497.663195358,34.72953692897387,43527.82783174013,49365.62193099274,110594.2447998486,237748.72459521133,1529572.9005897266,2251323.2723913183,34.72953692897387,237748.72459521133,208245785352220.5
scenario-000026,TDOA,100,2020.4634359831505,3403.6079430420136,44778.74220770298,6334.921474187552,6493.468993686909,91267.022331295,15063.09039482485,15194.576472664327,333262.26962903974,14926.969543297118,14808.464037627455,330240.2225722887,9614.832910987048,21395.603436835074,19.287510199656047,4268.7351834454075,33922.63701742712,42514.12723066113,84235.91417103646,99230.59352071056,19.287510199656047,42514.12723066113,91267.022331295,333262.26962903974,24.338188722320737,39520.29595570184,106995.40037961047,213560.85536575678,1529572.887098147,2251323.242552689,93823.02537778206,333948.3675730802,320497.663195358,34.72953692897387,43527.82783174013,49365.62193099274,110594.2447998486,237748.72459521133,1529572.9005897266,2251323.2723913183,34.72953692897387,237748.72459521133,208245785352220.5
scenario-000027,TDOA,100,2020.4634359831505,3403.6079430420136,44778.74220770298,6334.921474187552,6493.468993686909,91267.022331295,15063.09039482485,15194.576472664327,333262.26962903974,14926.969543297118,14808.464037627455,330240.2225722887,9614.832910987048,21395.603436835074,19.287510199656047,4268.7351834454075,33922.63701742712,42514.12723066113,84235.91417103646,99230.59352071056,19.287510199656047,42514.12723066113,91267.022331295,333262.26962903974,24.338188722320737,39520.29595570184,106995.40037961047,213560.85536575678,1529572.887098147,2251323.242552689,93823.02537778206,333948.3675730802,320497.663195358,34.72953692897387,43527.82783174013,49365.62193099274,110594.2447998486,237748.72459521133,1529572.9005897266,2251323.2723913183,34.72953692897387,237748.72459521133,208245785352220.5
scenario-000028,SX1280_RANGING,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000029,SX1280_RANGING,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000030,SX1280_RANGING,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000031,SX1280_RANGING,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
