scenario_id,method,path_id,path_type,sample_count,path_3d_length_m,horizontal_path_length_m,vertical_travel_m,duration_s,mean_speed_m_s,max_speed_m_s,vertical_speed_m_s,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,error_3d_p95_m,cross_track_rmse_m,along_track_rmse_m,dropouts,longest_outage
scenario-000026,TDOA,scenario-000026-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,21395.603436835074,333262.26962903974,333948.3675730802,237748.72459521133,331661.9871552037,39010.74827514286,0,0
scenario-000027,TDOA,scenario-000027-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,21395.603436835074,333262.26962903974,333948.3675730802,237748.72459521133,331661.9871552037,39010.74827514286,0,0
scenario-000028,SX1280_RANGING,scenario-000028-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000029,SX1280_RANGING,scenario-000029-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000030,SX1280_RANGING,scenario-000030-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000031,SX1280_RANGING,scenario-000031-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.9297902116229615,6.191292536515107,7.333168099810294,10.483313551943858,6.754135392165185,2.8560478785162116,0,0
scenario-000032,UWB_SS_TWR,scenario-000032-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000033,UWB_SS_TWR,scenario-000033-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000034,UWB_SS_TWR,scenario-000034-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000035,UWB_SS_TWR,scenario-000035-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000036,UWB_DS_TWR,scenario-000036-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000037,UWB_DS_TWR,scenario-000037-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000038,UWB_DS_TWR,scenario-000038-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000039,UWB_DS_TWR,scenario-000039-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000040,TDOA,scenario-000040-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.27926448410279114,0.4847257791709513,0.5594173156723734,0.8812108155062054,0.5007465345683876,0.24940056373599995,0,0
